Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
896 (s);10.30;4.50;42.48;160.68;319.47;2032.50;20.44;47.53;29.37;12.50;24.45;36.41;19.41;46.27;
901 (s);10.31;4.51;42.48;161.37;415.11;2032.51;20.44;47.54;29.35;12.52;24.44;36.41;19.41;46.31;
906 (s);10.31;4.51;42.48;164.33;415.73;2032.34;20.44;47.56;29.35;12.52;24.43;36.41;19.40;46.49;
911 (s);10.31;4.50;42.49;162.16;417.01;2032.27;20.44;47.57;29.35;12.50;24.44;36.42;19.39;46.42;
916 (s);10.30;4.50;42.47;162.19;407.56;2032.40;20.44;47.58;29.34;12.50;24.45;36.42;19.39;46.67;
921 (s);10.31;4.51;42.49;162.15;310.58;2032.26;20.44;47.59;29.32;12.52;24.47;36.42;19.38;46.85;
926 (s);10.31;4.51;42.47;162.83;303.48;2032.36;20.44;47.60;29.33;12.52;24.48;36.42;19.38;47.00;
931 (s);10.31;4.50;42.48;161.80;321.07;2032.34;20.44;47.63;29.31;12.50;24.48;36.41;19.39;47.16;
936 (s);10.31;4.50;42.48;162.20;418.44;2032.29;20.44;47.64;29.32;12.50;24.49;36.41;19.40;47.09;
941 (s);10.31;4.50;42.48;161.21;398.15;2032.29;20.44;47.65;29.32;12.50;24.49;36.42;19.41;47.14;
946 (s);10.31;4.50;42.47;161.17;418.31;2032.30;20.44;47.65;29.31;12.49;24.49;36.42;19.42;46.95;
951 (s);10.31;4.51;42.49;164.05;350.06;2032.33;20.44;47.67;29.30;12.51;24.48;36.44;19.42;46.79;
956 (s);10.31;4.51;42.48;160.83;276.96;2032.45;20.44;47.70;29.29;12.51;24.48;36.46;19.42;46.44;
961 (s);10.31;4.50;42.48;160.55;311.40;2032.28;20.44;47.71;29.29;12.50;24.49;36.47;19.42;46.17;
966 (s);10.31;4.50;42.49;160.80;408.98;2032.36;20.44;47.73;29.29;12.50;24.49;36.47;19.41;46.28;
971 (s);10.31;4.51;42.49;160.63;412.05;2032.41;20.44;47.75;29.29;12.51;24.49;36.48;19.41;46.64;
976 (s);10.31;4.51;42.48;159.99;416.07;2032.32;20.44;47.75;29.29;12.51;24.50;36.49;19.41;46.66;
981 (s);10.31;4.51;42.49;161.62;404.49;2032.24;20.44;47.76;29.30;12.52;24.49;36.49;19.40;46.96;
986 (s);10.31;4.51;42.47;161.43;311.60;2032.40;20.45;47.78;29.29;12.52;24.47;36.49;19.40;47.09;
991 (s);10.31;4.50;42.48;161.06;312.37;2032.36;20.45;47.80;29.27;12.50;24.45;36.50;19.40;47.21;
996 (s);10.31;4.50;42.47;161.20;311.75;2032.35;20.44;47.81;29.28;12.50;24.45;36.51;19.40;47.10;
1001 (s);10.31;4.51;42.49;162.15;374.30;2032.26;20.44;47.82;29.28;12.52;24.44;36.51;19.39;47.41;
1006 (s);10.31;4.50;42.49;160.98;416.33;2032.45;20.44;47.84;29.29;12.50;24.41;36.51;19.39;47.23;
1011 (s);10.31;4.50;42.49;161.59;417.53;2032.47;20.44;47.85;29.27;12.50;24.38;36.51;19.38;46.91;
1016 (s);10.31;4.50;42.48;160.99;413.01;2032.37;20.44;47.86;29.27;12.47;24.36;36.51;19.37;46.64;
1021 (s);10.31;4.50;42.47;159.65;310.91;2032.42;20.44;47.87;29.27;12.48;24.36;36.51;19.36;46.28;
1026 (s);10.31;4.50;42.48;163.64;271.44;2032.40;20.44;47.90;29.26;12.48;24.36;36.52;19.35;46.31;
1031 (s);10.31;4.50;42.48;160.06;274.79;2032.33;20.44;47.92;29.26;12.48;24.37;36.51;19.34;46.82;
