Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
949 (s);10.13;3.88;60.44;256.01;361.80;3725.37;16.13;59.05;25.86;8.05;22.32;33.85;15.75;84.41;
954 (s);10.14;3.89;60.43;254.82;358.79;3725.72;16.14;59.07;25.88;8.09;22.33;33.85;15.75;84.28;
959 (s);10.14;3.88;60.43;255.42;284.27;3725.95;16.15;59.07;25.88;8.06;22.33;33.85;15.76;84.24;
964 (s);10.14;3.88;60.42;256.77;373.45;3725.75;16.16;59.07;25.88;8.04;22.34;33.86;15.76;84.18;
969 (s);10.14;3.89;60.44;255.96;351.21;3725.50;16.16;59.07;25.88;8.09;22.34;33.86;15.77;84.37;
974 (s);10.14;3.88;60.43;255.59;290.81;3726.18;16.16;59.06;25.88;8.07;22.36;33.87;15.78;84.39;
979 (s);10.14;3.88;60.46;255.40;298.69;3725.79;16.17;59.07;25.88;8.07;22.37;33.87;15.79;84.50;
984 (s);10.14;3.88;60.44;253.34;315.83;3725.57;16.17;59.06;25.87;8.07;22.37;33.87;15.80;84.24;
989 (s);10.14;3.88;60.44;255.20;364.54;3726.18;16.17;59.08;25.86;8.06;22.37;33.87;15.80;84.47;
994 (s);10.15;3.89;60.20;254.56;402.36;3725.98;16.17;59.10;25.88;8.09;22.37;33.87;15.80;84.50;
999 (s);10.14;3.89;60.43;257.34;320.26;3725.95;16.17;59.09;25.88;8.08;22.38;33.87;15.80;84.38;
1004 (s);10.15;3.89;60.44;256.13;281.33;3726.40;16.16;59.09;25.89;8.09;22.40;33.87;15.81;84.27;
1009 (s);10.15;3.89;60.45;257.44;276.55;3726.27;16.15;59.09;25.89;8.09;22.40;33.88;15.82;84.24;
1014 (s);10.15;3.89;60.44;253.79;398.30;3725.97;16.14;59.08;25.88;8.10;22.41;33.88;15.83;84.42;
1019 (s);10.15;3.89;60.44;259.90;328.06;3725.69;16.15;59.09;25.90;8.12;22.42;33.89;15.82;84.57;
1024 (s);10.15;3.89;60.44;261.98;298.26;3726.17;16.15;59.08;25.90;8.11;22.42;33.89;15.83;84.53;
1029 (s);10.14;3.89;60.44;262.03;281.09;3725.87;16.15;59.08;25.90;8.11;22.41;33.88;15.84;84.48;
1034 (s);10.14;3.89;60.44;264.37;334.42;3726.47;16.15;59.09;25.90;8.09;22.41;33.87;15.84;84.25;
1039 (s);10.13;3.89;60.45;264.21;364.95;3725.89;16.16;59.10;25.89;8.09;22.40;33.85;15.83;84.59;
1044 (s);10.13;3.89;60.45;262.48;310.14;3726.17;16.16;59.11;25.89;8.10;22.39;33.83;15.83;84.17;
1049 (s);10.13;3.89;60.44;262.65;376.27;3725.93;16.17;59.11;25.90;8.12;22.38;33.82;15.84;84.30;
1054 (s);10.13;3.89;60.43;261.56;378.46;3725.68;16.18;59.10;25.90;8.09;22.38;33.81;15.83;84.35;
